Employee ID,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Months
fffe31003100320032003700,Male,Product,Yes,2,4.0,6.6,0.5,44
fffe3500390033003100,Male,Service,Yes,3,7.0,7.1,0.72,43
fffe3400330039003900,Female,Product,No,3,7.0,7.2,0.58,44
fffe32003500350034003100,Female,Service,No,3,7.0,7.4,0.71,38
fffe32003000330034003500,Female,Service,Yes,3,6.0,5.5,0.43,37
fffe31003700340030003100,Male,Product,No,3,4.0,5.0,0.36,46
fffe31003200360030003200,Female,Service,Yes,1,2.0,2.9,0.23,39
fffe31003700370038003000,Female,Service,Yes,3,5.0,6.7,0.57,46
fffe3700300038003400,Male,Service,No,3,6.0,6.3,0.59,45
fffe31003200380032003600,Female,Service,Yes,1,3.0,4.1,0.32,39
fffe33003100370030003800,Male,Service,No,1,2.0,1.9,0.15,43
fffe32003100380033003000,Male,Service,Yes,2,5.0,4.8,0.3,48
fffe31003900330039003600,Female,Service,No,3,8.0,9.1,0.75,44
fffe3300320032003200,Male,Product,Yes,1,3.0,4.5,0.29,41
fffe32003600390036003500,Male,Product,Yes,1,4.0,6.0,0.45,48
fffe33003100380037003800,Male,Product,Yes,1,1.0,1.7,0.05,44
fffe31003600320036003300,Female,Product,No,3,5.0,6.8,0.52,46
fffe3300350037003300,Female,Service,Yes,1,2.0,3.5,0.28,42
fffe31003500330032003300,Female,Product,Yes,3,4.0,5.6,0.49,44
fffe3100350035003100,Male,Service,Yes,3,5.0,5.9,0.45,46
fffe32003900390031003900,Female,Service,Yes,3,4.0,6.3,0.46,46
fffe3300310034003700,Female,Service,No,4,8.0,8.3,0.87,40
fffe33003300300031003100,Male,Service,No,3,5.0,5.9,0.48,48
fffe32003400320034003700,Male,Service,No,0,1.0,2.2,0.18,46
fffe32003900380035003600,Male,Product,Yes,2,5.0,7.8,0.56,37
fffe3800370039003700,Female,Product,Yes,2,3.0,5.6,0.42,45
fffe32003500300038003600,Female,Product,No,0,2.0,4.4,0.28,40
fffe31003500330039003000,Male,Service,Yes,2,6.0,7.5,0.71,46
fffe32003800390037003600,Female,Service,No,2,4.0,7.8,0.61,38
fffe3300370036003200,Male,Product,No,2,4.0,6.0,0.39,41
fffe32003300380031003500,Female,Product,No,4,7.0,6.6,0.57,45
fffe32003500390036003100,Male,Product,Yes,3,6.0,7.0,0.54,43
fffe32003300350032003900,Male,Service,No,2,5.0,7.1,0.59,41
fffe32003400380036003900,Female,Service,Yes,2,3.0,4.3,0.19,42
fffe380032003200,Female,Product,No,0,1.0,1.9,0.03,40
fffe32003900310033003400,Female,Service,Yes,1,3.0,4.5,0.23,47
fffe33003400350039003100,Female,Product,No,2,6.0,5.8,0.52,37
fffe33003300390035003100,Female,Product,No,4,7.0,8.0,0.67,37
fffe3200340031003400,Male,Service,No,2,5.0,4.4,0.35,43
fffe33003300380032003900,Male,Service,No,1,4.0,5.1,0.3,48
fffe32003100380034003300,Male,Product,Yes,3,5.0,6.0,0.41,40
fffe31003200370035003300,Male,Service,Yes,2,5.0,4.8,0.38,46
fffe3200330035003200,Female,Service,Yes,1,3.0,5.6,0.35,43
fffe31003100390031003600,Female,Service,No,2,5.0,6.0,0.45,41
fffe32003000390037003000,Male,Service,No,2,6.0,7.5,0.57,41
fffe32003400300033003900,Male,Service,Yes,2,5.0,4.0,0.33,42
fffe32003700340034003700,Male,Service,Yes,1,3.0,4.4,0.22,39
fffe3800390033003300,Male,Product,No,4,9.0,7.1,0.71,41
fffe33003400310038003200,Male,Product,No,1,1.0,1.2,0.08,39
fffe31003600380031003200,Female,Service,Yes,1,3.0,5.3,0.5,46
fffe32003700370034003100,Male,Service,No,4,7.0,8.2,0.66,46
fffe32003300330031003900,Female,Service,Yes,3,6.0,4.1,0.34,40
fffe33003200330038003500,Male,Product,No,3,5.0,4.4,0.33,45
fffe32003500300039003000,Male,Service,Yes,0,2.0,3.8,0.16,37
fffe32003600330033003900,Male,Service,Yes,2,4.0,4.4,0.23,40
fffe32003400330034003100,Female,Product,Yes,1,3.0,5.7,0.45,47
fffe3800360035003400,Male,Product,No,2,4.0,4.5,0.34,43
fffe3800310032003800,Male,Service,No,2,4.0,6.5,0.56,42
fffe3600360034003300,Female,Product,No,0,1.0,0.0,0.0,38
fffe3300360033003300,Male,Product,No,0,2.0,3.9,0.17,47
fffe33003000320036003500,Female,Service,No,2,5.0,3.7,0.31,48
fffe32003600300033003100,Female,Product,Yes,4,6.0,7.3,0.55,38
fffe32003800350035003700,Male,Service,No,3,8.0,7.4,0.75,39
fffe32003000350038003500,Female,Service,Yes,3,5.0,5.5,0.41,44
fffe3900380039003300,Male,Product,No,3,8.0,10.0,0.98,40
fffe32003900390035003700,Male,Product,Yes,1,3.0,3.4,0.25,42
fffe32003500370031003300,Male,Service,No,4,7.0,7.5,0.67,39
fffe33003400340031003800,Female,Product,Yes,2,4.0,2.6,0.15,48
fffe32003500340035003800,Female,Service,Yes,0,2.0,4.3,0.33,45
fffe32003000370036003900,Female,Product,No,2,5.0,4.3,0.39,39
fffe31003700330030003500,Male,Service,Yes,1,3.0,3.8,0.27,45
fffe31003200300033003400,Female,Service,No,2,5.0,6.2,0.56,39
fffe32003200320034003200,Female,Service,Yes,2,3.0,4.7,0.39,39
fffe32003400370031003700,Female,Product,No,2,4.0,6.7,0.54,45
fffe3700370038003400,Male,Product,No,3,5.0,5.1,0.42,40
fffe33003200360030003700,Female,Product,No,4,7.0,7.0,0.69,40
fffe3800380035003400,Male,Product,Yes,3,5.0,6.4,0.48,38
fffe32003900390037003800,Female,Product,No,3,8.0,7.8,0.78,38
fffe360030003200,Male,Product,No,4,8.0,8.1,0.78,38
fffe3300310039003800,Female,Service,Yes,2,3.0,1.8,0.14,38
fffe32003300320037003200,Female,Product,No,4,8.0,8.6,0.74,45
fffe3900320032003100,Male,Service,No,4,8.0,8.2,0.87,40
fffe3800390039003600,Male,Service,No,2,6.0,6.7,0.64,46
fffe32003600340033003100,Female,Service,Yes,2,6.0,6.6,0.63,45
fffe3400350034003400,Male,Service,Yes,3,6.0,7.7,0.65,46
fffe3900370033003800,Male,Service,Yes,3,5.0,4.7,0.41,48
fffe3100370038003300,Female,Service,Yes,2,3.0,3.1,0.21,43
fffe33003100330036003500,Female,Service,Yes,3,6.0,6.8,0.6,37
fffe31003200300038003600,Male,Service,Yes,1,2.0,5.2,0.28,41
fffe32003200300037003800,Female,Service,Yes,3,8.0,7.5,0.73,44
fffe3600390034003000,Female,Product,No,3,6.0,7.4,0.65,39
fffe31003900310037003800,Male,Product,No,2,5.0,7.2,0.59,48
fffe31003300390034003200,Male,Service,Yes,2,3.0,5.6,0.44,44
fffe31003700330038003500,Female,Product,No,2,4.0,6.2,0.44,37
fffe32003500310039003400,Male,Product,Yes,1,3.0,6.2,0.46,45
fffe3700320032003700,Male,Service,No,3,5.0,5.3,0.41,39
fffe32003300340035003900,Male,Product,Yes,1,2.0,2.8,0.23,48
fffe31003600300038003800,Male,Product,No,3,7.0,7.6,0.74,38
fffe31003800340037003200,Male,Product,Yes,0,2.0,2.3,0.15,37
fffe32003500340030003600,Male,Product,No,3,7.0,7.1,0.59,40
fffe32003600360034003100,Male,Service,Yes,3,5.0,4.5,0.34,42
fffe31003500310033003000,Female,Product,Yes,2,4.0,4.4,0.34,44
fffe3800320036003900,Female,Service,Yes,1,2.0,1.9,0.06,38
fffe33003300370037003300,Male,Service,Yes,1,1.0,4.3,0.22,38
fffe33003400340037003000,Female,Service,Yes,1,4.0,5.5,0.44,39
fffe3600330030003700,Female,Service,No,1,4.0,7.0,0.47,40
fffe31003500350033003800,Male,Service,No,1,3.0,5.8,0.4,39
fffe33003000370031003600,Male,Service,No,3,7.0,8.0,0.63,48
fffe3500330039003500,Male,Service,No,4,7.0,6.0,0.58,45
fffe31003500310032003100,Male,Service,No,3,7.0,7.7,0.76,48
fffe3900380038003300,Male,Service,No,2,6.0,7.6,0.58,43
fffe3200310036003600,Female,Service,No,4,9.0,7.4,0.73,37
fffe3100340039003300,Male,Product,Yes,0,2.0,3.3,0.24,40
fffe32003600310033003100,Female,Service,Yes,5,10.0,9.6,0.92,44
fffe3700310035003100,Male,Service,Yes,2,4.0,7.5,0.61,40
fffe33003300390030003400,Male,Product,No,1,3.0,2.6,0.17,37
fffe33003400360036003300,Male,Product,Yes,2,5.0,5.2,0.32,48
fffe3400340038003200,Male,Service,No,5,8.0,8.4,0.73,42
fffe32003900300035003800,Male,Product,No,2,6.0,8.3,0.65,41
fffe33003300360030003000,Female,Service,Yes,1,3.0,3.9,0.29,38
fffe32003700350036003800,Male,Service,Yes,2,5.0,5.2,0.44,41
fffe33003300330031003500,Male,Service,Yes,3,6.0,4.9,0.31,41
fffe31003600360034003700,Male,Service,Yes,0,1.0,3.9,0.29,39
fffe3100340033003100,Male,Service,Yes,4,6.0,7.6,0.58,45
fffe32003700370035003000,Male,Product,Yes,1,4.0,4.9,0.43,44
fffe32003000370033003300,Male,Service,No,4,7.0,8.0,0.76,44
fffe31003100390036003600,Female,Service,No,3,6.0,6.4,0.6,48
fffe32003600340037003700,Female,Service,Yes,1,2.0,1.9,0.14,41
fffe3500300038003100,Female,Service,No,3,5.0,5.3,0.49,38
fffe31003200390035003900,Female,Product,No,4,8.0,7.1,0.72,44
fffe33003100380035003600,Male,Service,No,1,2.0,3.4,0.2,46
fffe3200380039003100,Male,Service,Yes,2,5.0,5.7,0.54,42
fffe3100380039003600,Male,Service,No,4,7.0,6.8,0.67,45
fffe33003000340038003100,Male,Service,Yes,1,4.0,5.3,0.47,47
fffe31003800340033003600,Male,Service,No,3,5.0,6.8,0.48,46
fffe31003600340030003000,Female,Product,Yes,2,5.0,5.0,0.46,46
fffe33003200330030003000,Female,Service,Yes,1,2.0,2.7,0.11,44
fffe33003200350030003000,Female,Product,Yes,0,1.0,3.7,0.27,39
fffe31003400330034003500,Male,Service,No,2,5.0,5.4,0.47,42
fffe31003500330031003500,Female,Service,No,3,5.0,5.5,0.48,45
fffe3400370033003400,Male,Service,Yes,2,2.0,4.4,0.24,47
fffe32003900360039003200,Male,Service,Yes,2,4.0,5.8,0.41,42
fffe32003400330037003000,Female,Product,No,1,1.0,4.4,0.21,38
fffe3100360032003400,Male,Service,Yes,2,5.0,7.1,0.64,48
fffe32003300380037003400,Male,Product,Yes,2,3.0,4.9,0.43,41
fffe3800330034003200,Female,Service,Yes,3,7.0,7.3,0.65,47
fffe33003100390037003300,Female,Service,No,4,10.0,8.7,0.92,38
fffe3700390034003700,Male,Service,Yes,2,3.0,4.6,0.29,40
fffe32003800380037003000,Female,Service,No,3,7.0,8.4,0.71,45
fffe340035003300,Male,Service,No,1,2.0,6.0,0.38,38
fffe32003900340036003500,Male,Service,No,2,3.0,4.1,0.3,37
fffe32003700370031003900,Male,Service,Yes,0,1.0,3.8,0.25,38
fffe33003300390039003200,Female,Product,Yes,3,6.0,5.8,0.4,45
fffe33003200340038003000,Male,Product,Yes,1,3.0,6.1,0.4,47
fffe33003300300031003800,Male,Product,Yes,2,5.0,6.0,0.41,43
fffe31003700370037003300,Female,Product,Yes,1,2.0,3.6,0.27,45
fffe3500320032003800,Male,Product,Yes,1,1.0,4.6,0.27,45
fffe31003400360036003200,Female,Product,Yes,2,5.0,4.1,0.31,41
fffe32003100310030003500,Female,Product,Yes,2,5.0,6.3,0.44,48
fffe3200300032003500,Female,Service,Yes,3,4.0,3.6,0.3,40
fffe32003500360031003000,Female,Service,No,2,5.0,7.2,0.52,37
fffe350032003700,Male,Service,No,2,4.0,6.9,0.52,47
fffe32003200360037003800,Female,Service,Yes,2,6.0,7.9,0.6,42
fffe33003000390033003000,Male,Product,No,2,4.0,2.8,0.18,37
fffe32003400320038003500,Female,Service,Yes,2,5.0,7.0,0.49,46
fffe32003200360033003500,Male,Service,Yes,1,3.0,5.0,0.26,41
fffe3500350033003300,Female,Product,No,4,8.0,9.1,0.74,48
fffe32003200360039003900,Female,Service,Yes,1,3.0,5.6,0.42,48
fffe32003300350038003500,Male,Product,Yes,1,4.0,5.7,0.51,38
fffe32003900330036003100,Female,Service,Yes,0,2.0,3.5,0.25,39
fffe32003700370037003100,Female,Product,Yes,1,1.0,2.0,0.04,42
fffe32003900320037003200,Female,Service,No,2,4.0,5.6,0.37,45
fffe32003000340035003700,Male,Service,No,2,4.0,5.2,0.47,37
fffe33003300310037003700,Female,Product,Yes,2,4.0,3.9,0.33,37
fffe31003000350034003400,Female,Service,No,2,3.0,6.3,0.49,39
fffe32003500300036003800,Female,Product,No,3,7.0,7.1,0.71,44
fffe3200380034003900,Female,Product,Yes,1,2.0,5.1,0.3,38
fffe31003200360036003700,Female,Service,Yes,1,3.0,5.5,0.34,38
fffe3400390030003500,Male,Service,Yes,2,2.0,4.8,0.25,40
fffe32003800300032003400,Male,Service,Yes,2,5.0,5.3,0.35,43
fffe31003100320037003500,Male,Service,Yes,1,2.0,2.7,0.12,48
fffe33003100300038003500,Male,Product,No,3,7.0,9.0,0.82,38
fffe3600300033003300,Female,Service,Yes,2,3.0,2.9,0.24,41
fffe33003000300039003100,Male,Product,Yes,5,9.0,8.3,0.83,45
fffe32003100370038003300,Male,Service,No,3,7.0,7.1,0.62,43
fffe33003300360031003900,Female,Service,Yes,4,6.0,6.8,0.54,38
fffe32003100320036003200,Female,Service,No,2,6.0,5.9,0.54,45
fffe32003700360033003100,Male,Product,No,3,5.0,8.3,0.63,45
fffe33003300330033003900,Female,Service,Yes,2,3.0,4.9,0.43,44
fffe32003900320033003300,Male,Service,No,3,6.0,7.1,0.68,39
fffe390038003500,Male,Service,Yes,5,9.0,9.2,0.84,40
fffe3100370037003700,Female,Service,No,0,2.0,4.4,0.27,44
fffe31003500320036003400,Male,Service,No,2,6.0,8.1,0.63,44
fffe32003800390035003200,Male,Service,No,5,10.0,10.0,0.91,42
fffe33003300380030003600,Male,Service,Yes,2,5.0,4.4,0.31,46
fffe31003300340036003000,Male,Product,No,4,7.0,7.5,0.78,41
fffe31003900310030003600,Female,Service,Yes,1,2.0,4.0,0.19,45
fffe32003100320034003000,Male,Product,No,3,6.0,8.1,0.6,41
fffe3900370035003900,Female,Product,No,1,3.0,5.8,0.41,40
fffe31003100310038003900,Female,Service,No,1,1.0,0.3,0.0,48
fffe3100390032003900,Male,Service,Yes,4,6.0,6.8,0.52,43
fffe32003800310039003800,Female,Service,Yes,1,2.0,3.4,0.27,48
fffe32003500360032003000,Male,Service,No,3,6.0,7.0,0.56,37
fffe32003700310031003200,Female,Service,Yes,4,7.0,7.7,0.64,44
fffe32003300320033003300,Female,Service,Yes,0,1.0,1.2,0.1,40
fffe31003000360035003800,Female,Product,Yes,2,3.0,5.9,0.43,42
fffe32003800330030003800,Male,Service,Yes,2,3.0,6.0,0.49,40
fffe33003200360032003000,Female,Service,No,2,3.0,6.1,0.46,45
fffe32003800390039003400,Female,Product,No,2,2.0,4.7,0.28,39
fffe3100380035003200,Male,Product,No,3,8.0,8.3,0.72,43
fffe33003300320039003800,Male,Service,Yes,3,5.0,6.6,0.48,40
fffe3100360033003200,Male,Service,No,1,5.0,6.7,0.54,42
fffe3200390031003100,Male,Service,Yes,3,7.0,9.5,0.82,46
fffe3900350037003400,Male,Product,Yes,1,3.0,5.1,0.42,38
fffe31003600390037003700,Male,Service,No,2,5.0,4.7,0.32,42
fffe32003000390035003100,Female,Service,No,4,6.0,6.3,0.54,42
fffe32003400300031003000,Male,Product,Yes,3,5.0,5.8,0.37,44
fffe32003100390039003500,Female,Service,No,2,5.0,6.5,0.53,39
fffe31003200380037003900,Male,Product,No,4,7.0,6.9,0.53,43
fffe32003400390035003400,Male,Service,Yes,1,3.0,4.2,0.21,43
fffe32003200370031003500,Male,Product,Yes,2,4.0,4.6,0.26,48
fffe32003500340033003000,Male,Service,Yes,3,4.0,6.5,0.43,40
fffe32003900380030003000,Female,Product,No,0,2.0,4.0,0.21,42
fffe3500330034003000,Male,Service,No,2,4.0,7.0,0.48,48
fffe33003200390036003900,Female,Service,No,1,5.0,6.9,0.51,39
fffe31003100390031003300,Male,Product,No,1,3.0,5.9,0.36,43
fffe3200360036003700,Male,Service,No,4,7.0,8.4,0.65,44
fffe33003100360036003100,Female,Service,No,3,6.0,8.8,0.85,46
fffe33003200360035003000,Male,Product,No,3,5.0,5.7,0.44,37
fffe32003400360035003700,Male,Product,Yes,3,7.0,5.7,0.53,46
fffe32003100340039003700,Male,Service,Yes,4,6.0,6.0,0.49,38
fffe32003600350035003000,Male,Service,Yes,2,3.0,7.0,0.47,45
fffe32003300300036003600,Female,Product,No,3,5.0,7.2,0.65,46
fffe32003000330036003800,Male,Product,Yes,3,7.0,9.8,0.9,45
fffe32003900350035003500,Female,Service,Yes,2,3.0,6.6,0.47,37
fffe32003300320037003600,Male,Service,Yes,1,2.0,2.8,0.21,38
fffe31003400340033003700,Male,Service,Yes,0,1.0,0.5,0.0,41
fffe31003600310037003400,Male,Product,Yes,4,7.0,7.8,0.7,46
fffe31003700390032003000,Male,Product,Yes,1,3.0,3.8,0.33,45
fffe33003100330037003300,Male,Service,No,4,8.0,8.1,0.64,39
fffe33003300380033003100,Female,Service,Yes,2,3.0,4.8,0.29,39
fffe32003000360032003100,Male,Service,No,3,8.0,7.6,0.72,46
fffe32003300300039003700,Male,Service,Yes,3,4.0,6.2,0.39,38
fffe31003300320038003700,Female,Service,No,1,3.0,4.4,0.27,44
fffe31003700310030003500,Male,Service,Yes,4,7.0,7.3,0.56,39
fffe32003800390030003600,Male,Service,Yes,2,3.0,3.0,0.23,40
fffe31003800300038003700,Male,Service,No,2,6.0,7.2,0.71,41
fffe32003700330036003700,Male,Service,Yes,1,2.0,5.3,0.29,42
fffe3600300035003200,Female,Service,Yes,2,3.0,4.5,0.23,44
fffe31003800360037003100,Male,Service,Yes,4,7.0,6.2,0.51,39
fffe31003000390038003000,Male,Service,No,4,8.0,7.8,0.71,48
fffe32003700330039003200,Female,Service,No,2,3.0,2.2,0.17,43
fffe32003500340037003500,Female,Product,Yes,2,4.0,4.2,0.36,42
fffe32003000370036003300,Female,Service,No,2,4.0,6.9,0.6,43
fffe32003600350031003800,Female,Product,Yes,3,6.0,5.6,0.51,37
fffe31003600360037003700,Female,Service,Yes,2,4.0,6.8,0.5,37
fffe33003400320032003200,Male,Product,No,4,7.0,7.4,0.56,48
fffe31003200310038003100,Male,Service,Yes,0,1.0,0.0,0.0,39
fffe33003000330031003600,Male,Product,No,1,3.0,5.7,0.52,48
fffe32003200370036003600,Male,Service,Yes,5,10.0,10.0,0.94,45
fffe34003300,Male,Service,Yes,2,4.0,5.1,0.46,46
fffe3100390032003800,Female,Service,Yes,2,5.0,4.9,0.37,38
fffe3300300032003500,Male,Service,Yes,3,5.0,5.3,0.49,41
fffe31003600300036003100,Male,Service,No,2,5.0,6.1,0.53,46
fffe31003800380034003100,Female,Service,No,2,5.0,6.8,0.53,47
fffe32003600390035003400,Male,Product,Yes,3,8.0,8.1,0.73,39
fffe3800370033003000,Male,Product,No,4,9.0,7.3,0.72,41
fffe32003600350036003500,Female,Service,Yes,2,4.0,3.8,0.33,38
fffe31003000310037003400,Male,Service,Yes,1,1.0,1.1,0.09,46
fffe3400390038003500,Male,Service,Yes,3,8.0,8.0,0.71,47
fffe3800300038003200,Male,Service,Yes,3,6.0,4.4,0.38,47
fffe31003000300031003600,Male,Service,No,2,5.0,7.3,0.52,37
fffe3800390033003700,Male,Service,Yes,2,4.0,5.8,0.5,48
fffe31003800320032003800,Male,Product,Yes,3,6.0,6.0,0.43,42
fffe33003300360036003500,Female,Service,Yes,2,2.0,2.6,0.2,39
fffe330032003000,Female,Service,Yes,2,4.0,5.0,0.43,44
fffe33003400390036003700,Male,Service,Yes,2,4.0,4.7,0.32,39
fffe32003500310036003400,Female,Product,Yes,3,7.0,9.0,0.76,37
fffe3400370032003100,Female,Service,Yes,0,1.0,3.1,0.26,40
fffe3400350036003300,Male,Service,No,3,7.0,7.4,0.77,42
fffe3500300035003300,Male,Service,Yes,0,1.0,1.7,0.04,37
fffe32003600350033003300,Female,Service,No,0,1.0,0.0,0.0,42
fffe3800370039003300,Male,Service,No,1,4.0,5.5,0.51,45
fffe33003300340034003900,Female,Service,Yes,1,3.0,3.5,0.17,47
fffe3400360031003800,Female,Product,Yes,3,6.0,6.4,0.47,45
fffe32003500300034003000,Male,Service,Yes,2,5.0,6.0,0.4,38
fffe31003600390038003400,Male,Service,No,2,5.0,6.9,0.54,37
fffe3600360038003900,Male,Product,No,1,1.0,1.1,0.09,37
fffe3400390035003700,Male,Service,Yes,2,6.0,6.9,0.67,45
fffe380033003600,Female,Product,Yes,3,5.0,6.7,0.47,40
fffe31003100350031003700,Male,Service,Yes,3,5.0,4.4,0.37,43
fffe31003900320033003900,Male,Service,No,3,5.0,5.0,0.29,47
fffe370030003100,Female,Product,No,0,2.0,4.5,0.23,41
fffe31003100340036003200,Female,Product,No,4,9.0,8.4,0.79,37
fffe33003400330033003300,Female,Service,Yes,3,4.0,5.7,0.33,43
fffe3600370033003500,Male,Product,No,3,6.0,7.5,0.53,39
fffe33003000360038003300,Female,Product,No,3,5.0,6.1,0.57,45
fffe32003000300037003000,Male,Service,Yes,2,5.0,6.7,0.66,39
fffe33003400380035003300,Male,Service,No,3,7.0,7.5,0.73,48
fffe390035003300,Female,Service,No,1,2.0,5.1,0.37,40
fffe31003600300033003500,Female,Service,Yes,1,2.0,0.0,0.0,39
fffe33003000390035003300,Male,Service,No,3,7.0,6.6,0.63,39
fffe32003800310034003200,Male,Product,No,0,2.0,2.9,0.12,43
fffe31003000390036003200,Male,Service,Yes,3,7.0,8.6,0.83,47
fffe3700320037003000,Female,Service,Yes,1,3.0,4.2,0.28,42
fffe31003800380030003100,Male,Service,Yes,4,6.0,6.8,0.59,43
fffe31003100330038003600,Female,Service,No,3,5.0,6.1,0.43,40
fffe32003300320039003200,Male,Service,Yes,4,8.0,6.7,0.61,48
fffe31003200370038003900,Female,Product,Yes,2,3.0,3.5,0.26,37
fffe3300370033003800,Female,Service,No,4,6.0,6.0,0.53,37
fffe33003000310038003400,Male,Service,Yes,0,1.0,2.5,0.12,38
fffe320032003400,Male,Product,Yes,4,8.0,5.8,0.55,37
fffe3300300035003400,Female,Service,Yes,2,3.0,3.3,0.25,47
fffe33003200320037003600,Male,Service,Yes,2,5.0,6.1,0.56,42
fffe32003100340031003700,Female,Service,No,2,2.0,3.0,0.18,45
fffe3400350031003100,Male,Service,No,3,5.0,6.2,0.52,41
fffe3400350035003800,Female,Product,No,2,5.0,7.8,0.63,44
fffe33003200300030003800,Female,Service,No,2,5.0,6.6,0.58,39
fffe31003400350033003100,Male,Product,No,3,5.0,5.9,0.35,37
fffe3400330030003200,Female,Service,Yes,2,4.0,5.3,0.4,38
fffe32003300330036003000,Male,Service,Yes,1,3.0,5.6,0.43,44
fffe31003700350033003400,Female,Product,Yes,2,2.0,3.9,0.28,42
fffe33003200350031003900,Male,Service,Yes,2,5.0,7.3,0.6,48
fffe320037003200,Male,Product,Yes,3,6.0,7.1,0.57,40
fffe33003400350034003900,Female,Product,Yes,1,2.0,4.3,0.38,43
fffe3400340038003400,Female,Service,No,2,5.0,7.1,0.65,42
fffe32003800350035003600,Female,Service,Yes,3,7.0,7.4,0.65,37
fffe32003100370032003600,Male,Service,No,4,6.0,7.8,0.63,42
fffe31003700300032003200,Male,Product,Yes,3,6.0,5.2,0.3,41
fffe32003400390035003700,Male,Service,No,4,7.0,8.0,0.68,37
fffe33003200390034003900,Female,Product,No,3,5.0,5.1,0.48,41
fffe32003400330036003400,Male,Product,Yes,2,3.0,3.1,0.18,43
fffe33003200330033003400,Male,Product,No,2,3.0,4.9,0.38,40
fffe32003500380036003000,Male,Product,Yes,1,1.0,4.5,0.21,46
fffe3400300034003400,Female,Product,Yes,3,6.0,8.1,0.62,37
fffe33003300370031003900,Male,Product,Yes,2,4.0,4.7,0.33,37
fffe33003000340031003300,Female,Product,No,2,3.0,3.3,0.2,46
fffe31003400330038003400,Female,Service,No,3,6.0,6.6,0.55,46
fffe31003900310039003300,Male,Service,Yes,2,3.0,2.9,0.11,42
fffe3100330032003800,Male,Product,Yes,2,4.0,6.4,0.41,45
fffe3700330033003500,Female,Service,Yes,3,6.0,5.8,0.55,47
fffe32003600370035003900,Male,Service,No,3,6.0,5.8,0.56,39
fffe33003400300039003100,Female,Service,No,2,6.0,6.4,0.53,41
fffe3600380031003800,Female,Service,Yes,2,3.0,6.1,0.42,40
fffe33003100310038003500,Male,Service,Yes,2,5.0,6.8,0.56,42
fffe32003600380034003800,Female,Service,Yes,1,2.0,2.8,0.16,37
fffe390037003600,Female,Service,No,2,6.0,8.4,0.65,47
fffe3200350038003200,Male,Product,No,4,8.0,8.3,0.67,42
fffe3700370034003100,Male,Product,Yes,2,5.0,4.8,0.33,42
fffe33003300380039003700,Female,Service,Yes,1,2.0,2.0,0.15,39
fffe33003300360032003900,Female,Service,Yes,1,4.0,5.1,0.44,42
fffe33003000390033003400,Male,Service,No,3,6.0,7.4,0.53,39
fffe31003400360032003500,Female,Service,Yes,3,5.0,6.6,0.47,41
fffe32003500370036003900,Male,Product,No,4,7.0,8.3,0.72,42
fffe32003800380032003300,Male,Product,No,3,6.0,6.0,0.57,43
fffe31003100390039003900,Female,Service,Yes,2,4.0,6.5,0.47,37
fffe3100300037003800,Female,Service,No,3,7.0,7.1,0.53,39
fffe32003000390036003500,Female,Service,Yes,3,4.0,6.3,0.43,38
fffe32003500340036003700,Male,Service,Yes,1,4.0,5.2,0.39,46
fffe3900340030003100,Male,Service,No,2,6.0,6.0,0.52,42
fffe31003000380036003900,Female,Product,Yes,1,1.0,4.5,0.25,38
fffe31003100320033003000,Female,Product,Yes,4,7.0,7.9,0.59,46
fffe32003900360031003200,Female,Service,Yes,1,2.0,3.5,0.15,48
fffe32003200340037003400,Male,Service,Yes,3,4.0,5.2,0.35,45
fffe32003300310030003900,Female,Service,Yes,2,4.0,4.7,0.25,47
fffe32003200300035003200,Female,Product,Yes,1,1.0,1.8,0.07,40
fffe32003500320037003900,Female,Product,Yes,2,3.0,5.4,0.44,38
fffe31003800340032003200,Female,Service,Yes,1,1.0,3.5,0.21,42
fffe32003600380033003100,Male,Service,No,1,4.0,5.6,0.52,45
fffe32003500300039003700,Female,Service,Yes,4,8.0,9.2,0.76,41
